学生学院,年级,班级,预警级别,学号,不及格课程总学分,不及格门次
计算机科学与工程学院,2017,0922171,黄色预警,092217131,6,2
计算机科学与工程学院,2017,0922171,蓝色预警,092217132,4,1
计算机科学与工程学院,2017,0922171,蓝色预警,092217136,5,1
计算机科学与工程学院,2017,0922171,黄色预警,092217139,9,2
计算机科学与工程学院,2017,0922172,红色预警,092217201,33,10
计算机科学与工程学院,2017,0922172,红色预警,092217203,25,7
计算机科学与工程学院,2017,0922172,红色预警,092217204,47,13
计算机科学与工程学院,2017,0922172,黄色预警,092217206,13,3
计算机科学与工程学院,2017,0922172,黄色预警,092217208,6,2
计算机科学与工程学院,2017,0922172,红色预警,092217209,25,7
计算机科学与工程学院,2017,0922172,黄色预警,092217210,18,4
计算机科学与工程学院,2017,0922172,黄色预警,092217212,9,2
计算机科学与工程学院,2017,0922172,黄色预警,092217213,9,2
计算机科学与工程学院,2017,0922172,蓝色预警,092217214,4,1
计算机科学与工程学院,2017,0922172,红色预警,092217215,41,11
计算机科学与工程学院,2017,0922172,黄色预警,092217216,13,3
计算机科学与工程学院,2017,0922172,红色预警,092217217,54,15
计算机科学与工程学院,2017,0922172,橙色预警,092217218,15,5
计算机科学与工程学院,2017,0922172,黄色预警,092217221,15,4
计算机科学与工程学院,2017,0922172,黄色预警,092217222,14,4
计算机科学与工程学院,2017,0922172,红色预警,092217223,39,11
计算机科学与工程学院,2017,0922172,橙色预警,092217225,23,6
计算机科学与工程学院,2017,0922172,蓝色预警,092217229,3,1
计算机科学与工程学院,2017,0922172,蓝色预警,092217231,4,1
计算机科学与工程学院,2017,0922172,黄色预警,092217234,7,2
计算机科学与工程学院,2017,0922172,黄色预警,092217235,7,2
计算机科学与工程学院,2017,0922172,蓝色预警,092217236,5,1
计算机科学与工程学院,2017,0922172,黄色预警,092217237,13,3
计算机科学与工程学院,2017,0922172,蓝色预警,092217239,4,1
计算机科学与工程学院,2017,0926171,黄色预警,092617101,7,2
计算机科学与工程学院,2017,0926171,蓝色预警,092617102,2,1
计算机科学与工程学院,2017,0926171,黄色预警,092617108,6,2
计算机科学与工程学院,2017,0926171,黄色预警,092617109,4,2
计算机科学与工程学院,2017,0926171,蓝色预警,092617113,4,1
计算机科学与工程学院,2017,0926171,蓝色预警,092617116,2,1
计算机科学与工程学院,2017,0926171,黄色预警,092617117,10,3
计算机科学与工程学院,2017,0926171,蓝色预警,092617118,4,1
计算机科学与工程学院,2017,0926171,橙色预警,092617119,21,6
计算机科学与工程学院,2017,0926171,红色预警,092617123,27,8
计算机科学与工程学院,2017,0926171,黄色预警,092617127,7,3
计算机科学与工程学院,2017,0926171,红色预警,092617129,31,8
计算机科学与工程学院,2017,0926171,黄色预警,092617132,6,2
计算机科学与工程学院,2017,0926171,蓝色预警,092617136,2,1
计算机科学与工程学院,2017,0926172,黄色预警,092617201,7,2
计算机科学与工程学院,2017,0926172,蓝色预警,092617203,4,1
计算机科学与工程学院,2017,0926172,黄色预警,092617204,8,3
计算机科学与工程学院,2017,0926172,黄色预警,092617205,7,2
计算机科学与工程学院,2017,0926172,黄色预警,092617208,15,4
计算机科学与工程学院,2017,0926172,红色预警,092617216,58,16
计算机科学与工程学院,2017,0926172,黄色预警,092617218,5,2
计算机科学与工程学院,2017,0926172,橙色预警,092617220,16,5
计算机科学与工程学院,2017,0926172,橙色预警,092617222,21,6
计算机科学与工程学院,2017,0926172,红色预警,092617224,45,14
计算机科学与工程学院,2017,0926172,黄色预警,092617227,12,4
计算机科学与工程学院,2017,0926172,黄色预警,092617229,9,3
计算机科学与工程学院,2017,0926172,蓝色预警,092617238,5,1
计算机科学与工程学院,2017,0926172,黄色预警,092617239,6,2
计算机科学与工程学院,2017,0927171,黄色预警,092717102,8,2
计算机科学与工程学院,2017,0927171,黄色预警,092717103,6,2
计算机科学与工程学院,2017,0927171,黄色预警,092717104,6,2
计算机科学与工程学院,2017,0927171,红色预警,092717105,24,6
计算机科学与工程学院,2017,0927171,黄色预警,092717106,8,2
计算机科学与工程学院,2017,0927171,黄色预警,092717107,8,2
计算机科学与工程学院,2017,0927171,蓝色预警,092717108,3,1
计算机科学与工程学院,2017,0927171,黄色预警,092717114,15,4
计算机科学与工程学院,2017,0927171,蓝色预警,092717116,5,1
计算机科学与工程学院,2017,0927171,蓝色预警,092717119,3,1
计算机科学与工程学院,2017,0927171,红色预警,092717120,25,7
计算机科学与工程学院,2017,0927171,蓝色预警,092717121,5,1
计算机科学与工程学院,2017,0927171,蓝色预警,092717124,5,1
计算机科学与工程学院,2017,0927171,橙色预警,092717126,20,6
计算机科学与工程学院,2017,0927171,黄色预警,092717131,15,4
计算机科学与工程学院,2017,0927171,黄色预警,092717132,8,2
计算机科学与工程学院,2017,0927171,蓝色预警,092717134,5,1
计算机科学与工程学院,2017,0927171,蓝色预警,172517135,5,1
计算机科学与工程学院,2017,0927172,蓝色预警,092717202,3,1
计算机科学与工程学院,2017,0927172,红色预警,092717203,27,7
计算机科学与工程学院,2017,0927172,黄色预警,092717204,12,3
计算机科学与工程学院,2017,0927172,黄色预警,092717210,11,3
计算机科学与工程学院,2017,0927172,黄色预警,092717218,5,2
计算机科学与工程学院,2017,0927172,黄色预警,092717219,6,2
计算机科学与工程学院,2017,0927172,黄色预警,092717224,8,2
计算机科学与工程学院,2017,0927172,黄色预警,092717225,6,2
计算机科学与工程学院,2017,0927172,黄色预警,092717228,8,2
计算机科学与工程学院,2017,0927172,红色预警,092717230,27,7
计算机科学与工程学院,2017,0927172,蓝色预警,092717235,5,1
计算机科学与工程学院,2017,0927172,蓝色预警,092717238,5,1
计算机科学与工程学院,2017,0927172,黄色预警,092717240,13,3
计算机科学与工程学院,2017,0928171,橙色预警,092816123,17,5
计算机科学与工程学院,2017,0928171,红色预警,092817101,27,8
计算机科学与工程学院,2017,0928171,红色预警,092817102,33,9
计算机科学与工程学院,2017,0928171,红色预警,092817103,33,10
计算机科学与工程学院,2017,0928171,红色预警,092817104,25,7
计算机科学与工程学院,2017,0928171,红色预警,092817105,37,9
计算机科学与工程学院,2017,0928171,黄色预警,092817106,18,4
计算机科学与工程学院,2017,0928171,红色预警,092817107,24,8
计算机科学与工程学院,2017,0928171,红色预警,092817108,39,11
计算机科学与工程学院,2017,0928171,红色预警,092817109,34,8
计算机科学与工程学院,2017,0928171,黄色预警,092817110,8,2
计算机科学与工程学院,2017,0928171,橙色预警,092817111,23,6
计算机科学与工程学院,2017,0928171,橙色预警,092817112,21,5
计算机科学与工程学院,2017,0928171,红色预警,092817113,27,7
计算机科学与工程学院,2017,0928171,黄色预警,092817118,9,2
计算机科学与工程学院,2017,0928171,橙色预警,092817121,17,5
计算机科学与工程学院,2017,0928171,黄色预警,092817124,8,2
计算机科学与工程学院,2017,0928171,蓝色预警,092817125,5,1
计算机科学与工程学院,2017,0928171,黄色预警,092817127,10,3
计算机科学与工程学院,2017,0928171,红色预警,092817128,31,8
计算机科学与工程学院,2017,0928171,橙色预警,092817130,20,6
计算机科学与工程学院,2017,0928171,蓝色预警,092817131,5,1
计算机科学与工程学院,2017,0928171,蓝色预警,092817132,5,1
计算机科学与工程学院,2017,0928171,黄色预警,092817133,10,3
计算机科学与工程学院,2017,0928171,橙色预警,092817135,23,6
计算机科学与工程学院,2017,0928171,红色预警,092817136,25,7
计算机科学与工程学院,2017,0928171,橙色预警,092817139,20,6
计算机科学与工程学院,2017,0928171,蓝色预警,092817140,3,1
计算机科学与工程学院,2017,0930171,蓝色预警,093017106,3,1
计算机科学与工程学院,2017,0930171,橙色预警,093017107,20,6
计算机科学与工程学院,2017,0930171,黄色预警,093017116,11,3
计算机科学与工程学院,2017,0930171,蓝色预警,093017137,3,1
计算机科学与工程学院,2017,Z093171,黄色预警,Z09317102,7,2
计算机科学与工程学院,2017,Z093171,红色预警,Z09317103,29,10
计算机科学与工程学院,2017,Z093171,红色预警,Z09317104,26,6
计算机科学与工程学院,2017,Z093171,蓝色预警,Z09317107,3,1
计算机科学与工程学院,2017,Z093171,黄色预警,Z09317108,8,2
计算机科学与工程学院,2017,Z093171,红色预警,Z09317110,29,7
计算机科学与工程学院,2017,Z093171,橙色预警,Z09317111,20,5
计算机科学与工程学院,2017,Z093171,黄色预警,Z09317112,6,2
计算机科学与工程学院,2017,Z093171,黄色预警,Z09317113,8,2
计算机科学与工程学院,2017,Z093171,蓝色预警,Z09317115,5,1
计算机科学与工程学院,2017,Z093171,黄色预警,Z09317116,8,2
计算机科学与工程学院,2017,Z093171,橙色预警,Z09317119,22,6
计算机科学与工程学院,2017,Z093171,蓝色预警,Z09317121,5,1
计算机科学与工程学院,2017,Z093171,黄色预警,Z09317126,12,3
计算机科学与工程学院,2017,Z093171,黄色预警,Z09317127,16,4
计算机科学与工程学院,2017,Z093171,黄色预警,Z09317128,9,3
计算机科学与工程学院,2017,Z093171,橙色预警,Z09317130,20,5
计算机科学与工程学院,2017,Z093171,橙色预警,Z09317132,19,5
计算机科学与工程学院,2017,Z093171,黄色预警,Z09317134,13,3
计算机科学与工程学院,2017,Z093172,蓝色预警,150317203,3,1
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317202,3,1
计算机科学与工程学院,2017,Z093172,橙色预警,Z09317203,22,7
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317204,3,1
计算机科学与工程学院,2017,Z093172,黄色预警,Z09317208,8,2
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317211,1,1
计算机科学与工程学院,2017,Z093172,黄色预警,Z09317212,12,3
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317214,1,1
计算机科学与工程学院,2017,Z093172,黄色预警,Z09317216,8,2
计算机科学与工程学院,2017,Z093172,橙色预警,Z09317217,23,6
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317218,5,1
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317222,3,1
计算机科学与工程学院,2017,Z093172,橙色预警,Z09317223,19,6
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317227,3,1
计算机科学与工程学院,2017,Z093172,橙色预警,Z09317228,21,5
计算机科学与工程学院,2017,Z093172,黄色预警,Z09317230,11,3
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317232,3,1
计算机科学与工程学院,2017,Z093172,红色预警,Z09317233,25,9
计算机科学与工程学院,2017,Z093172,红色预警,Z09317234,34,9
计算机科学与工程学院,2017,Z093172,红色预警,Z09317235,43,13
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317236,3,1
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317237,3,1
计算机科学与工程学院,2017,Z093172,蓝色预警,Z09317238,3,1
计算机科学与工程学院,2017,Z094171,蓝色预警,020817132,4,1
计算机科学与工程学院,2017,Z094171,黄色预警,070917120,11,3
计算机科学与工程学院,2017,Z094171,红色预警,Z09416107,39,15
计算机科学与工程学院,2017,Z094171,蓝色预警,Z09417102,4,1
计算机科学与工程学院,2017,Z094171,黄色预警,Z09417104,8,2
计算机科学与工程学院,2017,Z094171,蓝色预警,Z09417105,4,1
计算机科学与工程学院,2017,Z094171,黄色预警,Z09417106,9,2
计算机科学与工程学院,2017,Z094171,红色预警,Z09417109,41,13
计算机科学与工程学院,2017,Z094171,黄色预警,Z09417110,8,2
计算机科学与工程学院,2017,Z094171,黄色预警,Z09417112,14,4
计算机科学与工程学院,2017,Z094171,蓝色预警,Z09417113,4,1
计算机科学与工程学院,2017,Z094171,橙色预警,Z09417114,18,5
计算机科学与工程学院,2017,Z094171,黄色预警,Z09417119,8,2
计算机科学与工程学院,2017,Z094171,黄色预警,Z09417121,13,3
计算机科学与工程学院,2017,Z094171,橙色预警,Z09417122,18,5
计算机科学与工程学院,2017,Z094171,黄色预警,Z09417124,7,2
计算机科学与工程学院,2017,Z094171,橙色预警,Z09417127,19,5
计算机科学与工程学院,2017,Z094171,黄色预警,Z09417133,14,3
计算机科学与工程学院,2017,Z094171,蓝色预警,Z09417134,5,1
计算机科学与工程学院,2017,Z094171,红色预警,Z09417135,39,12
计算机科学与工程学院,2017,Z094171,黄色预警,Z09417138,8,2
计算机科学与工程学院,2017,Z094172,红色预警,070917210,28,7
计算机科学与工程学院,2017,Z094172,蓝色预警,Z09417201,5,1
计算机科学与工程学院,2017,Z094172,黄色预警,Z09417202,7,2
计算机科学与工程学院,2017,Z094172,黄色预警,Z09417203,7,2
计算机科学与工程学院,2017,Z094172,红色预警,Z09417204,32,8
计算机科学与工程学院,2017,Z094172,橙色预警,Z09417205,22,6
计算机科学与工程学院,2017,Z094172,黄色预警,Z09417207,12,3
计算机科学与工程学院,2017,Z094172,蓝色预警,Z09417210,5,1
计算机科学与工程学院,2017,Z094172,黄色预警,Z09417213,8,2
计算机科学与工程学院,2017,Z094172,蓝色预警,Z09417214,1,1
计算机科学与工程学院,2017,Z094172,蓝色预警,Z09417216,2,1
计算机科学与工程学院,2017,Z094172,蓝色预警,Z09417219,5,1
计算机科学与工程学院,2017,Z094172,黄色预警,Z09417221,10,3
计算机科学与工程学院,2017,Z094172,红色预警,Z09417224,28,7
计算机科学与工程学院,2017,Z094172,蓝色预警,Z09417225,5,1
计算机科学与工程学院,2017,Z094172,红色预警,Z09417227,24,7
计算机科学与工程学院,2017,Z094172,黄色预警,Z09417229,12,4
计算机科学与工程学院,2017,Z094172,蓝色预警,Z09417232,4,1
计算机科学与工程学院,2017,Z094172,黄色预警,Z09417234,6,2
计算机科学与工程学院,2017,Z094172,黄色预警,Z09417235,13,3
计算机科学与工程学院,2018,0922181,蓝色预警,092217111,4,1
计算机科学与工程学院,2018,0922181,橙色预警,092218101,17,6
计算机科学与工程学院,2018,0922181,黄色预警,092218104,8,2
计算机科学与工程学院,2018,0922181,黄色预警,092218105,9,3
计算机科学与工程学院,2018,0922181,黄色预警,092218106,8,2
计算机科学与工程学院,2018,0922181,黄色预警,092218107,12,3
计算机科学与工程学院,2018,0922181,黄色预警,092218111,14,4
计算机科学与工程学院,2018,0922181,黄色预警,092218112,5,2
计算机科学与工程学院,2018,0922181,蓝色预警,092218113,4,1
计算机科学与工程学院,2018,0922181,蓝色预警,092218114,2,1
计算机科学与工程学院,2018,0922181,黄色预警,092218115,8,2
计算机科学与工程学院,2018,0922181,蓝色预警,092218116,4,1
计算机科学与工程学院,2018,0922181,黄色预警,092218117,10,3
计算机科学与工程学院,2018,0922181,黄色预警,092218118,14,4
计算机科学与工程学院,2018,0922181,黄色预警,092218119,16,4
计算机科学与工程学院,2018,0922181,黄色预警,092218122,14,4
计算机科学与工程学院,2018,0922181,蓝色预警,092218126,4,1
计算机科学与工程学院,2018,0922181,蓝色预警,092218129,4,1
计算机科学与工程学院,2018,0922181,黄色预警,092218130,8,2
计算机科学与工程学院,2018,0922181,黄色预警,092218132,8,2
计算机科学与工程学院,2018,0922181,蓝色预警,092218133,4,1
